cáo zǐ jiàn	曹子建
chén ā jiāo	陈阿娇
chén ān zhī	陈安之
chén ān zhòng	陈安众
chén bà xiān	陈霸先
chén bái lù	陈白露
chén bǎo shēng	陈宝生
chén bì jūn	陈璧君
chén bó dá	陈伯达
chén bù léi	陈布雷
chén chāng hào	陈昌浩
chén chéng bō	陈澄波
chén chūn huā	陈春花
chén dà nián	陈大年
chén dōng shēng	陈东升
chén dú xiù	陈独秀
chén èr gǒu	陈二狗
chén gōng bó	陈公博
chén guāng biāo	陈光标
chén guāng chéng	陈光诚
chén guāng fǔ	陈光甫
chén guó fù	陈国富
chén guǒ fū	陈果夫
chén hào nán	陈浩南
chén hè qín	陈鹤琴
chén hòu zhǔ	陈后主
chén huáng hòu	陈皇后
chén huī yáng	陈辉阳
chén jí níng	陈吉宁
chén jì táng	陈济棠
chén jiā gēng	陈嘉庚
chén jiā luò	陈家洛
chén jiā shàng	陈嘉上
chén jiā yīng	陈家瑛
chén jiàn rén	陈建仁
chén jié rú	陈洁如
chén jìn nán	陈近南
chén jìng hú	陈镜湖
chén jīng lún	陈经纶
chén jǐng rùn	陈景润
chén jiǒng míng	陈炯明
chén jùn shēng	陈俊生
chén kě xīn	陈可辛
chén lǎo lián	陈老莲
chén lì fū	陈立夫
chén liáng yǔ	陈良宇
chén liú wáng	陈留王
chén mào bō	陈茂波
chén mǐn ěr	陈敏尔
chén míng rén	陈明仁
chén míng shū	陈铭枢
chén mù shèng	陈木胜
chén nà dé	陈纳德
chén pén bīn	陈盆滨
chén qǐ lǐ	陈启礼
chén qí mài	陈其迈
chén qí měi	陈其美
chén qìng yán	陈庆炎
chén qìng zhī	陈庆之
chén shěng shēn	陈省身
chén shì měi	陈世美
chén shí zhōng	陈时中
chén shū bǎo	陈叔宝
chén shuǐ biǎn	陈水扁
chén tán qiū	陈潭秋
chén táng shān	陈唐山
chén tiān qiáo	陈天桥
chén wěi hóng	陈伟鸿
chén wén dì	陈文帝
chén wén qiàn	陈文茜
chén xī lián	陈锡联
chén xiāng méi	陈香梅
chén xiǎo qiān	陈小千
chén xiǎo qīng	陈晓卿
chén xiào zhèng	陈孝正
chén xū yuán	陈戌源
chén xuān dì	陈宣帝
chén yán shí	陈岩石
chén yī dān	陈一丹
chén yì fēi	陈逸飞
chén yì zhōu	陈一舟
chén yín kè	陈寅恪
chén yǒng guì	陈永贵
chén yǒng huá	陈永华
chén yǒng rén	陈永仁
chén yǒu liàng	陈友谅
chén yǔ lù	陈雨露
chén yuán yuán	陈圆圆
chén yún lín	陈云林
chén zé mín	陈泽民
chén zhèng dào	陈正道
chén zhèng gāo	陈政高
chén zhī hàn	陈之汉
chén zhì quán	陈志全
chén zhì wǔ	陈志武
chén zhòng jīn	陈仲金
chén zhōng shí	陈忠实
chén zǐ áng	陈子昂
chóng shī dào	种师道
chóng shì héng	种世衡
chóng shī zhōng	种师中
chǔ āi wáng	楚哀王
chǔ bà wáng	楚霸王
chǔ chéng wáng	楚成王
chǔ dào wáng	楚悼王
chǔ fú líng	褚福灵
chǔ gòng wáng	楚共王
chǔ hán jìng	楚寒镜
chǔ huái wáng	楚怀王
chǔ huì wáng	楚惠王
chǔ jiǎn wáng	楚简王
chǔ jiāng wáng	楚江王
chǔ kāng wáng	楚康王
chǔ líng wáng	楚灵王
chǔ liú xiāng	楚留香
chǔ mù wáng	楚穆王
chǔ nán gōng	楚南公
chǔ píng wáng	楚平王
chǔ rén měi	楚人美
chǔ shí jiàn	褚时健
chǔ sù wáng	楚肃王
chǔ suì liáng	褚遂良
chǔ tài hòu	褚太后
chǔ tiān jiāo	楚天骄
chǔ tú nán	楚图南
chǔ wēi hòu	楚威后
chǔ wēi wáng	楚威王
chǔ wén wáng	楚文王
chǔ wǔ wáng	楚武王
chǔ xiāng wáng	楚襄王
chǔ xiào wáng	楚孝王
chǔ xuān wáng	楚宣王
chǔ yì dì	楚义帝
chǔ yōu wáng	楚幽王
chǔ yǔ xún	楚雨荨
chǔ yuán wáng	楚元王
chǔ yún fēi	楚云飞
chǔ zhāo wáng	楚昭王
chǔ zhuāng wáng	楚庄王
chǔ zǐ háng	楚子航
cuī ān qián	崔安潜
cuī chāng yì	崔昌益
cuī chéng xǐ	崔承喜
cuī dōng shù	崔东树
cuī dūn lǐ	崔敦礼
cuī guó fǔ	崔国辅
cuī jì qīng	崔季卿
cuī jiàn yuǎn	崔建远
cuī jū jiǎn	崔居俭
cuī lóng hǎi	崔龙海
cuī lóng zhū	崔龙洙
cuī pàn guān	崔判官
cuī rì yòng	崔日用
cuī rì zhī	崔日知
cuī ruò lì	崔若砺
cuī shì ān	崔世安
cuī shùn shí	崔顺实
cuī tài zhī	崔泰之
cuī xìn míng	崔信明
cuī xīng zōng	崔兴宗
cuī xuán liàng	崔玄亮
cuī yīng ér	崔莺儿
cuī yǒng yuán	崔永元
cuī yù tāo	崔玉涛
cuī yǔ zhī	崔与之
cuī yuán fàn	崔元范
cuī yuán hàn	崔元翰
cuī yuán lüè	崔元略
cuī zōng zhī	崔宗之
dài ān lán	戴安澜
dài ān nà	戴安娜
dài bǎo tíng	戴葆庭
dài běn xiào	戴本孝
dài biǎo yuán	戴表元
dài bǐng guó	戴秉国
dài bǐng nán	戴炳南
dài cháo chūn	戴潮春
dài chūn lín	戴春林
dài dào jìn	戴道晋
dài dé fēng	戴德丰
dài dé shēng	戴德生
dài dōng chāng	戴东昌
dài dūn bāng	戴敦邦
dài ēn sài	戴恩赛
dài fǎ xīng	戴法兴
dài fāng lán	戴芳澜
dài fù gǔ	戴复古
dài gāo lè	戴高乐
dài hóng cí	戴鸿慈
dài jì táo	戴季陶
dài jì yīng	戴季英
dài jiàn yè	戴建业
dài jǐn huá	戴锦华
dài kè lín	戴克林
dài míng shì	戴名世
dài nǎi dié	戴乃迭
dài qīng yáo	戴卿尧
dài qióng hǎi	戴琼海
dài qú hēng	戴衢亨
dài shū lún	戴叔伦
dài shùn zhì	戴顺智
dài sī cōng	戴思聪
dài sī gōng	戴思恭
dài sī jié	戴思杰
dài tiě láng	戴铁郎
dài wàng shū	戴望舒
dài wéi dé	戴维德
dài wěi jùn	戴伟浚
dài wéi sī	戴维斯
dài xiāng lóng	戴相龙
dài xiǎo lián	戴晓莲
dài xiù lì	戴秀丽
dài xiū yán	戴休颜
dài yán huī	戴炎辉
dài yào tíng	戴耀廷
dài yǒng gé	戴永革
dài yǔ sēn	戴雨森
dài yùn guǐ	戴运轨
dài zhì jiān	戴志坚
dài zhì kāng	戴志康
dài zì gèng	戴自更
dài zī yǐng	戴资颖
dèng bā dùn	邓巴顿
dèng bǎi chuān	邓百川
dèng bái shì	邓白氏
dèng bāng shù	邓邦述
dèng bǎo shān	邓宝珊
dèng běn yīn	邓本殷
dèng bì shān	邓碧珊
dèng bǐng qiáng	邓炳强
dèng chán yù	邓婵玉
dèng chāng guó	邓昌国
dèng chāng yǒu	邓昌友
dèng chéng bō	邓成波
dèng chù nè	邓处讷
dèng chuán kǎi	邓传楷
dèng cuì yīng	邓萃英
dèng dá zhì	邓达智
dèng dìng hóu	邓定侯
dèng ēn míng	邓恩铭
dèng ěr yǎ	邓尔雅
dèng fú xié	邓符协
dèng guǎng hàn	邓广汉
dèng guǎng míng	邓广铭
dèng hán wén	邓涵文
dèng huì wén	邓惠文
dèng jì xīng	邓季惺
dèng jì zēng	邓继增
dèng jiā biāo	邓家彪
dèng jià xiān	邓稼先
dèng jiā yàn	邓家彦
dèng jiàn guó	邓建国
dèng jìng bō	邓镜波
dèng jǐng huáng	邓景煌
dèng jiǔ gōng	邓九公
dèng jùn huī	邓俊辉
dèng lè jūn	邓乐军
dèng lì qún	邓力群
dèng lì wéi	邓利维
dèng lián rú	邓莲如
dèng lóng guāng	邓龙光
dèng mào qī	邓茂七
dèng měng nǚ	邓猛女
dèng nán zhē	邓南遮
dèng ní cí	邓尼茨
dèng ní jīn	邓尼金
dèng pǔ dùn	邓普顿
dèng pǔ fāng	邓朴方
dèng pǔ sī	邓普斯
dèng pǔ xī	邓普西
dèng pǔ xī	邓普希
dèng qīng hé	邓清河
dèng qīng míng	邓清明
dèng sàn mù	邓散木
dèng sēn yuè	邓森悦
dèng shì chāng	邓世昌
dèng shì píng	邓世平
dèng shí rú	邓石如
dèng shì zài	邓士载
dèng shū dì	邓书弟
dèng shù róng	邓树荣
dèng sī tǎn	邓斯坦
dèng tài hòu	邓太后
dèng tiě méi	邓铁梅
dèng tiě tāo	邓铁涛
dèng tíng zhēn	邓廷桢
dèng wěi biāo	邓伟标
dèng wěi jié	邓伟杰
dèng wěi xióng	邓伟雄
dèng wén dí	邓文迪
dèng wén yí	邓文仪
dèng wén yuán	邓文原
dèng xī hóu	邓锡侯
dèng xī xián	邓希贤
dèng xiǎn hè	邓显鹤
dèng xiān qún	邓先群
dèng xiàng yáng	邓向阳
dèng xiǎo gāng	邓小刚
dèng xiǎo máng	邓晓芒
dèng xiù xīn	邓秀新
dèng yǎn dá	邓演达
dèng yàn hóng	邓艳红
dèng yī guāng	邓一光
dèng yǐ hǎi	邓以海
dèng yǐ zhé	邓以蛰
dèng yīn nán	邓荫南
dèng yǐng chāo	邓颖超
dèng yíng xiāng	邓迎香
dèng yǒng qiāng	邓永锵
dèng yǒu méi	邓友梅
dèng yù fēn	邓玉芬
dèng yù hán	邓玉函
dèng yù kūn	邓育昆
dèng yù lín	邓玉麟
dèng yǔ píng	邓禹平
dèng yù qiáng	邓裕强
dèng yù tíng	邓玉婷
dèng yù wén	邓聿文
dèng yǔ xián	邓雨贤
dèng yuán jué	邓元觉
dèng yuè wēi	邓月薇
dèng zé rú	邓泽如
dèng zhào jiān	邓肇坚
dèng zhào táng	邓兆棠
dèng zhào xiáng	邓兆祥
dèng zhèn zhōng	邓振中
dèng zhèng lái	邓正来
dèng zhī chéng	邓之诚
dèng zhì gāng	邓志刚
dèng zhì mó	邓志谟
dèng zhì wěi	邓智伟
dèng zhōng hàn	邓中翰
dèng zhōng xià	邓中夏
dèng zhòng yuán	邓仲元
dèng zhuó dì	邓卓棣
dèng zǐ huī	邓子恢
dèng zǐ lóng	邓子龙
dèng zǐ yú	邓子瑜
dīng bǎo zhēn	丁宝桢
dīng chéng zōng	丁承宗
dīng chūn qiū	丁春秋
dīng dà quán	丁大全
dīng gān rén	丁甘仁
dīng gān rú	丁甘如
dīng guān gēn	丁关根
dīng guāng hóng	丁光宏
dīng guāng xùn	丁光训
dīng jǐ zhòng	丁几仲
dīng jiàn huá	丁建华
dīng lā jī	丁拉基
dīng lì guó	丁立国
dīng mǐn jūn	丁敏君
dīng néng tōng	丁能通
dīng ōu shí	丁瓯石
dīng què ān	丁确庵
dīng rì chāng	丁日昌
dīng rǔ chāng	丁汝昌
dīng ruò yōng	丁若镛
dīng sān shí	丁三石
dīng shàn dé	丁善德
dīng shān rén	丁山人
dīng shàng biāo	丁尚彪
dīng shào guāng	丁绍光
dīng shí sēng	丁石僧
dīng shí shēng	丁石生
dīng shí sūn	丁石孙
dīng shū miáo	丁书苗
dīng sī tián	丁思甜
dīng tài shēng	丁太升
dīng xī lín	丁西林
dīng xī sǒu	丁羲叟
dīng xiǎo róu	丁小柔
dīng yì zhēn	丁义珍
dīng yuán yīng	丁元英
dīng zhào zhōng	丁肇中
dīng zhòng lǐ	丁仲礼
fàn ài kè	范艾克
fàn ài lún	范艾伦
fàn ài nóng	范爱农
fán ài zhēn	樊爱贞
fàn bǎi lù	范百禄
fàn bǐ téng	范比滕
fàn bó lún	范伯伦
fàn bù lún	范布伦
fàn cháng jiāng	范长江
fàn cháng lóng	范长龙
fàn cháng shēng	范长生
fán cháng shǐ	樊长使
fán chāng xìn	樊昌信
fàn chéng dà	范成大
fàn chéng mó	范承谟
fàn chéng xūn	范承勋
fán chóng yì	樊崇义
fàn chú shī	范厨师
fàn chuán zhèng	范传正
fàn chuán zhì	范传质
fán chūn hǎi	樊春海
fàn chún rén	范纯仁
fán cuì tíng	樊粹庭
fàn dá mǔ	范达姆
fàn dài kè	范戴克
fán dài míng	樊代明
fàn dé biāo	范德彪
fàn dé huá	范德华
fàn dé sà	范德萨
fàn dí ān	范迪安
fàn dí kè	范迪克
fàn ēn sī	范恩斯
fàn gān dí	范甘迪
fàn guāng líng	范光陵
fán guó liáng	樊国梁
fàn hǎi lún	范海伦
fàn hǎi tāo	范海涛
fàn hǎi xīn	范海辛
fàn hàn jié	范汉杰
fàn héng shān	范恒山
fàn hóng jié	范鸿劼
fàn hóng líng	范鸿龄
fàn hóng xiān	范鸿仙
fàn huá píng	范华平
fàn huò fū	范霍夫
fàn huò wén	范霍文
fàn jiā ěr	范加尔
fán jiàn chuān	樊建川
fàn jiàn píng	范剑平
fán jǐn shī	樊锦诗
fàn jǐng wén	范景文
fàn jǐng xiáng	范景翔
fàn jìng yí	范敬宜
fàn jǐng zhōng	范景中
fàn kě xīn	范可新
fàn lì chǔ	范立础
fán lí huā	樊梨花
fàn lì qīng	范丽青
fàn liáng jí	范良极
fàn líng zhì	范凌志
fàn liǔ yuán	范柳原
fàn lóng pèi	范龙佩
fán lù yuǎn	樊路远
fàn lǚ bīng	范履冰
fàn měi zhōng	范美忠
fàn pǎo pǎo	范跑跑
fàn pèi xī	范佩西
fàn píng míng	范平明
fán qí huī	樊其辉
fàn róng kāng	范荣康
fàn ruì píng	范瑞平
fàn ruì píng	范锐平
fàn ruò ruò	范若若
fàn sāng tè	范桑特
fàn shào zēng	范绍增
fán shèng měi	樊胜美
fàn shí chóng	范时崇
fàn shī dào	范师道
fàn shí shēng	范石生
fàn shòu kāng	范寿康
fán shǒu yì	樊守义
fán shù zhì	樊树志
fàn sī zhé	范思辙
fàn sū yuán	范苏圆
fàn tíng yù	范廷钰
fàn tuō fū	范托夫
fán wū jī	樊於期
fàn wǔ zǐ	范武子
fàn xǐ liáng	范喜良
fàn xī píng	范西屏
fàn xī rén	范熙壬
fàn xiàn guó	范现国
fàn xiàn zǐ	范献子
fàn xiáng yōng	范祥雍
fán xīn màn	樊馨蔓
fàn xiù míng	范秀明
fàn xù dōng	范旭东
fàn xuān zǐ	范宣子
fàn yáo zuǒ	范尧佐
fán yìng chuān	樊映川
fàn yǒng hóng	范勇宏
fàn yǔ sù	范雨素
fàn yuán lián	范源濂
fàn yǔn lín	范允临
fàn yùn ruò	范蕴若
fán zēng xiáng	樊增祥
fàn zhāo zǐ	范昭子
fàn zhèn xù	范振绪
fàn zhèng cí	范正辞
fán zhī gǔ	樊知古
fàn zhì hóng	范志红
fàn zhōng xìn	范忠信
fán zhōng xiù	樊钟秀
fàn zhòng yān	范仲淹
fàn zhù xiān	范筑先
fán zǐ gài	樊子盖
fán zǐ hú	樊子鹄
fàn zǐ xiá	范子侠
fàn zōng pèi	范宗沛
fán zōng shī	樊宗师
fàn zōng yǐn	范宗尹
fàn zǔ yǔ	范祖禹
féng chǔ zhān	冯楚瞻
féng dà huī	冯大辉
féng guó zhāng	冯国璋
féng huàn quē	冯焕阙
féng huáng hòu	冯皇后
féng jì cái	冯骥才
féng kǎ mén	冯卡门
féng mèng lóng	冯梦龙
féng shān shān	冯珊珊
féng shí kě	冯时可
féng tài hòu	冯太后
féng tiān wēi	冯天薇
féng xiāo tíng	冯潇霆
féng xuě fēng	冯雪峰
féng yǒu lán	冯友兰
féng yù xiáng	冯玉祥
gāo bǐng hán	高秉涵
gāo bǐng jūn	高秉钧
gāo bǐng zhōng	高丙中
gāo bó lóng	高伯龙
gāo chéng xuàn	高成炫
gāo chóng wén	高崇文
gāo chóng xī	高崇熙
gāo chūn míng	高春明
gāo fèng gé	高凤阁
gāo fèng hàn	高凤翰
gāo hóng bō	高洪波
gāo hóng jūn	高鸿钧
gāo hóng shèng	高洪胜
gāo hóng tú	高弘图
gāo hóng wèi	高红卫
gāo hóng yè	高鸿业
gāo hóng zhì	高宏志
gāo hòu liáng	高厚良
gāo huá dé	高华德
gāo huá sī	高华斯
gāo huá zhù	高华柱
gāo huái dé	高怀德
gāo jì fán	高纪凡
gāo jì xīng	高季兴
gāo jì xūn	高继勋
gāo jiàn chéng	高建成
gāo jiàn fù	高剑父
gāo jiàn guó	高建国
gāo jiàn huá	高建华
gāo jiàn jūn	高建军
gāo jiàn lí	高渐离
gāo jiàn mín	高建民
gāo jiàn píng	高建平
gāo jiàn qún	高建群
gāo jū hàn	高居翰
gāo juǎn xìng	高卷杏
gāo jué fū	高觉敷
gāo jūn yǎ	高君雅
gāo jūn yǔ	高君宇
gāo lì xīn	高立新
gāo míng héng	高名衡
gāo míng xuān	高铭暄
gāo míng yuǎn	高明远
gāo mò dá	高墨达
gāo mó hàn	高模翰
gāo péi yǒng	高培勇
gāo qí pèi	高其佩
gāo qǐ qián	高起潜
gāo qǐ qiáng	高启强
gāo qǐ shèng	高启盛
gāo rùn lín	高润霖
gāo ruò nè	高若讷
gāo shào dé	高绍德
gāo shēng tài	高升泰
gāo xī qìng	高西庆
gāo xī shùn	高希舜
gāo xiān zhī	高仙芝
gāo xiào héng	高孝珩
gāo yàn chóu	高彦俦
gāo yán zōng	高延宗
gāo yào jié	高耀洁
gāo yí píng	高怡平
gāo yǒng wén	高永文
gāo yù liáng	高育良
gāo yù lún	高玉伦
gāo yù rén	高育仁
gāo yún lóng	高云龙
gāo zèng shēng	高甑生
gāo zhì dān	高志丹
gāo zhì háng	高志航
gāo zhì kǎi	高志凯
gāo zhì péng	高志鹏
gāo zhì shēng	高智升
gāo zhòng mì	高仲密
gāo zhòng wǔ	高仲武
gāo zōng wǔ	高宗武
gāo zūn yù	高遵裕
gōng yě cháng	公冶长
gù bài dàn	顾拜旦
gù chú jūn	顾雏军
gù fāng zhōu	顾方舟
gù fēi xióng	顾非熊
gù guān guāng	顾观光
gù héng bō	顾横波
gù hóng zhōng	顾闳中
gù huáng hòu	顾皇后
gù jì zhī	顾觊之
gù jiā huī	顾嘉辉
gù jiā míng	顾家明
gù jié gāng	顾颉刚
gù jiè shí	顾介石
gù jǐng zhōu	顾景舟
gù kǎi zhī	顾恺之
gù lì xióng	顾立雄
gù míng yuǎn	顾明远
gù nán fēng	顾南风
gù píng shēng	顾平生
gù qiān fān	顾千帆
gù qīng chéng	顾倾城
gù qīng fēng	顾清风
gù qīng huān	顾清欢
gù shào péi	顾绍培
gù shèng nán	顾胜男
gù shùn zhāng	顾顺章
gù tài qīng	顾太清
gù tíng lín	顾亭林
gù wéi jūn	顾维钧
gù wēi wēi	顾薇薇
gù xī xī	顾兮兮
gù xiàn chéng	顾宪成
gù xiǎo bái	顾小白
gù xiǎo běi	顾小北
gù xiǎo mèng	顾晓梦
gù xīng chén	顾星辰
gù xiù lián	顾秀莲
gù yán wǔ	顾炎武
gù yì luó	顾忆罗
gù yún chāng	顾云昌
gù zhēn guàn	顾贞观
gù zhù tóng	顾祝同
gù zǔ yǔ	顾祖禹
guō bó xióng	郭伯雄
guō fán shēng	郭凡生
guō fèng xiào	郭奉孝
guō gāng táng	郭刚堂
guō guǎng chāng	郭广昌
guō guì fēi	郭贵妃
guō huáng hòu	郭皇后
guō huì fēi	郭惠妃
guō jī zhōng	郭稽中
guō jīn lóng	郭金龙
guō jìng zhòng	郭敬仲
guō jū yì	郭居易
guō lǚ dào	郭履道
guō mèi ruò	郭沬若
guō míng jī	郭明𫓹
guō mò ruò	郭沫若
guō rì shēng	郭日生
guō rǔ duān	郭汝端
guō shēng kūn	郭声琨
guō shèng tōng	郭圣通
guō shǒu jìng	郭守敬
guō shù qīng	郭树清
guō sōng dào	郭嵩焘
guō sōng líng	郭松龄
guō tài hòu	郭太后
guō tái míng	郭台铭
guō tián yǒng	郭田勇
guō yào shī	郭药师
guō yǒng huái	郭永怀
guō yòu táo	郭右陶
guō zhèng liàng	郭正亮
guō zǐ yí	郭子仪
guō zǐ zhāng	郭子章
hán ān guó	韩安国
hán bá líng	韩拔陵
hán chāng lí	韩昌黎
hán chūn yǔ	韩春雨
hán dé qín	韩德勤
hán dé ràng	韩德让
hán fēi zǐ	韩非子
hán fù jǔ	韩复矩
hán fù líng	韩复龄
hán guó yú	韩国瑜
hán hào yuè	韩浩月
hán jiā yàn	韩嘉彦
hán kāng zǐ	韩康子
hán kuāng sì	韩匡嗣
hán lín ér	韩林儿
hán líng shā	韩菱纱
hán měi lín	韩美林
hán méi méi	韩梅梅
hán mù xiá	韩慕侠
hán quán huì	韩全诲
hán shān tóng	韩山童
hán shǎo gōng	韩少功
hán shì zhōng	韩世忠
hán shū lì	韩书力
hán sī fù	韩思复
hán sī yàn	韩思彦
hán sù yīn	韩素音
hán tuō zhòu	韩侂胄
hán wáng xìn	韩王信
hán wǔ zǐ	韩武子
hán xī zài	韩熙载
hán xiāng zǐ	韩湘子
hán xiǎo yíng	韩小莹
hán xīn yuè	韩新月
hán xuān zǐ	韩宣子
hán yàn gǔ	韩彦古
hán yòu niáng	韩幼娘
hán yuán jí	韩元吉
hán zhāo hóu	韩昭侯
hán zhào qí	韩兆琦
hán zhāo yì	韩昭裔
hán zhòng xuān	韩仲宣
hán zhù bīn	韩杼滨
hé bǎo róng	何宝荣
hé bì xué	何弼学
hé bó quán	何伯权
hé chāo fèng	何超凤
hé chāo lián	何超莲
hé chāo qióng	何超琼
hé chāo yíng	何超盈
hé cháo zōng	何朝宗
hé chú wēng	何锄翁
hé guān chāng	何冠昌
hé guāng yuǎn	何光远
hé guó jiù	何国舅
hé hóng luán	何鸿銮
hé hóng shēn	何鸿燊
hé hóng yào	何红药
hé hóng zhāng	何鸿章
hé hòu huá	何厚铧
hé huái hóng	何怀宏
hé huáng hòu	何皇后
hé jī fēng	何基沣
hé jīng huá	何经华
hé jǐng míng	何景明
hé jūn yáo	何君尧
hé lì wěi	何立伟
hé liáng jùn	何良俊
hé mò xiū	何莫修
hé qí cāng	何其沧
hé qí fāng	何其芳
hé qīng lián	何清涟
hé shū héng	何叔衡
hé shū huán	何书桓
hé tài chòng	何太冲
hé tài hòu	何太后
hé téng jiāo	何腾蛟
hé tiě shǒu	何铁手
hé wén xiù	何文秀
hé xiān gū	何仙姑
hé xiāng níng	何香凝
hé xiǎo péng	何小鹏
hé yǐ chēn	何以琛
hé yīng qīn	何应钦
hé zé huì	何泽慧
hé zhào wǔ	何兆武
hé zhèn liáng	何振梁
hé zhì píng	何志平
hé zhù guó	何柱国
hú yàn qīng	胡燕青
huà tiān lóng	华天龙
huà wén yī	华文漪
huà xī jūn	华锡钧
huà xū guó	华胥国
huà xū shì	华胥氏
huà xué míng	华学明
huà yǐ gāng	华以刚
huà yì wèi	华益慰
huà yīng xióng	华英雄
huà yún lóng	华云龙
huà zǐ liáng	华子良
huáng zhì xiáng	黄志祥
huáng zhì xióng	黄志雄
huáng zhì yǒng	黄智勇
huáng zhí zhōng	黄执中
huáng zhōng yì	黄忠义
huáng zhòng zé	黄仲则
huáng zhòng zhāo	黄仲昭
huáng zōng hàn	黄宗汉
huáng zōng xī	黄宗羲
huáng zōng yǎng	黄宗仰
huáng zōng zhì	黄宗智
huáng zōng zhì	黄宗治
huáng zūn qiū	黄尊秋
huáng zūn sù	黄尊素
huáng zūn xiàn	黄遵宪
huáng zuǒ lín	黄佐临
huáng zuò méi	黄作梅
huò bǐng quán	霍秉权
huò bù sī	霍布斯
huò chéng jūn	霍成君
huò chūn yáng	霍春阳
huò diàn gé	霍殿阁
huò dōng gé	霍东阁
huò ěr dān	霍尔丹
huò fèi ěr	霍费尔
huò fū màn	霍夫曼
huò huá dé	霍华德
huò jí zhàn	霍集占
huò jiā mù	霍加木
huò jiàn níng	霍建宁
huò kè ní	霍克尼
huò méi ní	霍梅尼
huò mǔ sī	霍姆斯
huò nuò liú	霍诺留
huò qǐ gāng	霍启刚
huò qǐ shān	霍启山
huò qīng tóng	霍青桐
huò qù bìng	霍去病
huò shǒu yè	霍守业
huò shǒu yì	霍守义
huò shuǐ xiān	霍水仙
huò sī láo	霍斯劳
huò tāo huì	霍韬晦
huò wèn xī	霍汶希
huò xiān gū	霍仙姑
huò xiào lín	霍啸林
huò xiù xiù	霍秀秀
huò yàn wēi	霍彦威
huò yào liáng	霍耀良
huò yīng dōng	霍英东
huò yǔ hào	霍雨浩
huò yuán jiǎ	霍元甲
huò zhèn huán	霍震寰
huò zhèn tíng	霍震霆
huò zhòng rú	霍仲孺
jiǎng bǎi lǐ	蒋百里
jiāng bái shí	姜白石
jiāng bǎo chāi	江宝钗
jiāng bǎo hóng	姜保红
jiāng běn shèng	江本胜
jiǎng bì wēi	蒋碧微
jiǎng bì wēi	蒋碧薇
jiāng bì xīn	江必新
jiāng bié hè	江别鹤
jiāng bīn liǔ	江滨柳
jiǎng bǐng huáng	蒋丙煌
jiāng bǐng kūn	江丙坤
jiāng bó yuē	姜伯约
jiāng cǎi píng	江采苹
jiāng cǎi píng	江采萍
jiǎng cǎi píng	蒋采苹
jiǎng chāng jiàn	蒋昌建
jiǎng chāo liáng	蒋超良
jiāng chén yīng	姜宸英
jiǎng chéng jìn	蒋承缙
jiǎng chóng jǐng	蒋崇璟
jiǎng chuán hǎi	蒋传海
jiāng chuān zhuó	江川卓
jiǎng chūn lín	蒋春霖
jiāng chūn lín	江春霖
jiāng chūn yún	姜春云
jiāng dá lín	江达琳
jiāng dà míng	姜大明
jiāng dé liàng	江德量
jiāng dé zǎo	江德藻
jiāng dēng xuǎn	姜登选
jiāng dì guī	姜帝圭
jiǎng dǐng wén	蒋鼎文
jiāng dōng xiù	江冬秀
jiǎng fāng liáng	蒋方良
jiǎng fāng zhōu	蒋方舟
jiāng fēng mián	江枫眠
jiāng gǎng shēng	江港生
jiǎng gāo míng	蒋高明
jiāng gōng fǔ	姜公辅
jiǎng guāng cí	蒋光慈
jiǎng guāng nài	蒋光鼐
jiāng guó háo	江国豪
jiāng hán tīng	江寒汀
jiāng hào rán	江浩然
jiāng hóng jié	江宏杰
jiāng jiàn mín	江建民
jiāng jiàn qīng	姜建清
jiǎng jié mǐn	蒋洁敏
jiǎng jiè qīng	蒋介卿
jiǎng jiè shí	蒋介石
jiǎng jīng guó	蒋经国
jiāng kǎi wén	江凯文
jiāng kàng hǔ	江亢虎
jiāng kè shí	姜克实
jiāng kūn yǔ	江坤宇
jiǎng lì yún	蒋丽芸
jiāng liàng fū	姜亮夫
jiāng liú ér	江流儿
jiāng mào sēn	江茂森
jiǎng mén shén	蒋门神
jiǎng mèng lín	蒋梦麟
jiāng mián héng	江绵恒
jiāng míng jiǔ	江鸣久
jiāng míng xué	江明学
jiǎng nán xiáng	蒋南翔
jiǎng néng jié	蒋能杰
jiāng péi lín	姜培琳
jiāng pèi zhēn	江佩珍
jiāng péng jiān	江鹏坚
jiāng qǐ chén	江启臣
jiāng qí píng	姜奇平
jiāng qí tāo	江奇涛
jiǎng qìng quán	蒋庆泉
jiāng rì shēng	江日升
jiāng rǔ xiáng	姜汝祥
jiāng shàng dá	江上达
jiāng shàng qīng	江上青
jiāng shào jī	江绍基
jiāng shǎo yú	江少虞
jiǎng shèng nán	蒋胜男
jiāng shì lí	姜世离
jiǎng shì quán	蒋士铨
jiǎng shù shēng	蒋树声
jiāng sī dá	姜思达
jiāng sūn yún	江孙芸
jiāng tài gōng	姜太公
jiāng tài hòu	姜太后
jiāng tè lì	姜特立
jiāng téng jiāo	江腾蛟
jiāng tiān duó	江天铎
jiāng tiān yǒng	江天勇
jiǎng tíng fú	蒋廷黻
jiǎng wàn ān	蒋万安
jiāng wàn lǐ	江万里
jiǎng wěi guó	蒋纬国
jiǎng wěi níng	蒋伟宁
jiāng wèi nóng	江味农
jiǎng wéi qiáo	蒋维乔
jiāng wèi qīng	江渭清
jiǎng wèi shuǐ	蒋渭水
jiāng wén zhàn	江文湛
jiāng xī zhù	姜锡柱
jiǎng xiǎn bīn	蒋显斌
